application_id,age,annual_income,credit_score,loan_amount,years_employed,debt_to_income_ratio,existing_loans,employment_type,marital_status,education_level,residence_type,city_tier,card_type_requested,application_date,approval_status
109056,56,53688,630,37595,23,0.08,6,Business,Divorced,High School,Family,Tier2,Gold,22/08/2025,Rejected
109057,,167135,310,3497,21,0.51,3,Self-Employed,Divorced,,Rented,Tier3,Platinum,13/06/2024,Approved
109058,53,48089,723,14562,30,0.22,6,Business,Married,Bachelors,Family,Tier2,Platinum,12/06/2024,Approved
109059,33,58585,347,37247,9,0.26,7,Salaried,Divorced,High School,Rented,Tier2,Gold,08/09/2025,Approved
109060,38,27438,676,29841,26,0.18,0,Business,Single,Masters,Rented,Tier3,Silver,26/12/2024,Approved
109061,61,118095,307,9757,33,0.25,5,Self-Employed,Divorced,High School,Owned,Tier3,Gold,09/12/2024,Approved
109062,44,179284,825,35703,23,0.59,6,Self-Employed,,Bachelors,Rented,Tier2,Gold,25/07/2024,Approved
109063,29,173055,669,23659,20,0.42,3,Business,Divorced,High School,Owned,Tier2,Silver,22/02/2024,Approved
109064,51,39026,739,10018,14,0.12,1,Salaried,Single,Masters,Owned,Tier1,Gold,05/07/2024,Rejected
109065,61,145168,783,30277,16,0.43,1,Business,Married,Bachelors,Family,Tier3,Platinum,12/10/2025,Approved
109066,30,75998,572,45077,18,0.46,0,Business,Married,High School,Rented,Tier2,Platinum,25/07/2024,Approved
109067,22,82013,430,17733,24,0.63,3,Self-Employed,Divorced,,Rented,Tier3,Gold,30/05/2025,Approved
109068,,76039,820,19153,21,0.61,6,Business,Married,Masters,Owned,Tier2,Silver,31/08/2024,Approved
109069,35,190675,413,35572,13,0.09,5,Salaried,Divorced,High School,Owned,Tier1,Platinum,22/07/2025,Approved
109070,23,131446,831,43020,27,0.61,3,Salaried,Single,Masters,Family,Tier3,Platinum,28/03/2024,Approved
109071,63,123452,798,45469,11,0.08,3,Salaried,Single,Bachelors,Family,Tier1,Gold,08/10/2024,Rejected
109072,51,169177,638,5170,26,0.15,1,Salaried,Married,Bachelors,Owned,Tier2,Silver,05/01/2024,Approved
109073,26,92182,320,28666,23,0.12,0,Salaried,Divorced,Masters,Rented,Tier3,Platinum,05/09/2025,Approved
109074,23,77147,332,17785,21,0.17,7,Business,Single,Bachelors,Family,Tier1,Silver,03/03/2024,Approved
109075,31,100400,432,42147,22,0.57,4,Salaried,Divorced,Masters,Rented,Tier2,Platinum,16/03/2025,Approved
109076,35,71434,325,45944,7,0.5,5,Salaried,,Masters,Owned,Tier1,Silver,13/10/2025,Approved
109077,48,51515,663,,27,0.5,1,Business,Divorced,Masters,Owned,Tier1,Platinum,22/11/2025,Approved
109078,30,83001,391,33711,,0.65,0,Business,Married,Bachelors,Owned,Tier2,Gold,28/05/2025,Approved
109079,58,173032,844,46163,14,0.3,0,Salaried,Divorced,Masters,Family,Tier2,Silver,25/02/2025,Approved
109080,27,134591,537,1220,7,0.05,4,Salaried,Married,Bachelors,Family,Tier3,Silver,08/02/2024,Approved
109081,35,70778,317,5240,27,0.47,2,Self-Employed,Divorced,Masters,Owned,Tier1,Platinum,06/06/2024,Rejected
109082,38,187013,573,40769,32,0.61,4,Salaried,Divorced,Bachelors,Rented,Tier3,Silver,28/01/2024,Approved
109083,38,120849,588,13292,10,0.68,4,Salaried,Divorced,High School,Family,Tier2,Silver,13/11/2025,Approved
109084,61,128083,326,29604,24,0.29,0,Self-Employed,Married,Masters,Owned,Tier2,Platinum,09/03/2024,Rejected
109085,44,197027,733,17771,33,0.58,2,Business,Divorced,High School,Owned,Tier1,Gold,28/02/2025,Approved
109086,22,126276,407,48671,21,0.6,7,Business,Married,High School,Rented,Tier2,Gold,03/06/2024,Approved
109087,60,81908,623,12223,1,0.14,2,Business,Single,Masters,Family,Tier1,Gold,18/07/2024,Rejected
109088,40,174501,830,33714,15,0.46,3,Salaried,Divorced,High School,Family,Tier3,Platinum,11/11/2025,Approved
109089,54,119048,403,31429,10,0.16,4,Self-Employed,Divorced,High School,Owned,Tier1,Gold,03/11/2025,Approved
109090,63,170919,631,39759,13,0.34,4,Self-Employed,Married,Masters,Owned,Tier2,Silver,07/08/2024,Approved
109091,46,59256,661,1559,31,0.62,2,Salaried,Divorced,High School,Family,Tier3,Silver,31/12/2024,Rejected
109092,27,152025,588,2839,21,0.56,2,Salaried,Divorced,Masters,Owned,Tier3,Gold,28/04/2025,Approved
109093,58,184846,743,2771,4,0.42,5,Salaried,,Masters,,Tier1,Silver,29/09/2024,Approved
109094,50,152343,336,25940,22,0.58,6,Salaried,Divorced,High School,Owned,Tier3,Silver,28/08/2025,Rejected
109095,62,34127,,25992,18,0.15,2,Business,Divorced,Masters,Rented,Tier1,Gold,10/04/2024,Approved
109096,25,143251,342,8676,28,0.18,0,Self-Employed,Single,High School,Family,Tier3,Platinum,27/11/2024,Approved
109097,31,184277,425,43595,22,0.19,0,Self-Employed,Married,Masters,Owned,Tier2,Gold,22/11/2024,Approved
109098,21,106163,308,19452,8,0.55,0,Self-Employed,Single,Masters,Family,Tier2,Platinum,12/08/2024,Rejected
109099,54,143279,825,17900,17,0.63,6,Business,Single,Masters,Family,Tier2,Silver,22/03/2025,Approved
109100,21,126824,430,43180,30,0.42,5,Business,Divorced,High School,Rented,Tier3,Gold,26/03/2024,Approved
109101,39,63664,624,1660,16,0.67,4,Self-Employed,Divorced,Bachelors,Owned,Tier2,Silver,20/09/2025,Approved
109102,22,81795,483,25905,17,0.52,5,Business,Married,High School,Family,Tier2,Silver,03/08/2024,Approved
109103,41,146729,581,1377,26,0.42,5,Business,Married,Masters,Rented,Tier2,Platinum,19/03/2025,Rejected
109104,40,188405,352,12474,,0.45,2,Self-Employed,Married,High School,Rented,Tier3,Silver,08/06/2024,Approved
109105,43,61079,832,1159,0,0.6,6,Salaried,Single,Masters,Rented,Tier3,Platinum,05/10/2024,Approved
109106,41,109225,676,30329,31,0.11,0,Self-Employed,Single,Bachelors,Family,Tier2,Gold,22/04/2025,Rejected
109107,44,49259,594,16929,13,0.16,3,Salaried,Single,Bachelors,Family,Tier2,Silver,17/06/2024,Rejected
109108,24,51571,507,37942,13,0.22,2,Business,Married,High School,Rented,Tier2,Platinum,30/08/2024,Approved
109109,32,76119,776,3199,32,0.63,5,Salaried,Married,High School,Owned,Tier3,Gold,22/05/2024,Approved
109110,42,33009,368,28140,11,0.66,6,Salaried,Divorced,Bachelors,Rented,Tier2,Silver,20/02/2024,Approved
109111,40,135210,736,13980,24,0.28,2,Salaried,Single,High School,Family,Tier1,Gold,21/06/2025,Approved
109112,38,86829,600,43997,14,0.65,5,Salaried,Divorced,Masters,Owned,Tier2,Silver,25/04/2024,Approved
109113,21,63230,326,44359,19,0.41,6,Business,Married,Masters,Rented,Tier1,Silver,09/07/2024,Rejected
109114,50,136364,405,26800,33,0.36,2,Self-Employed,Divorced,High School,Family,Tier3,Gold,15/12/2024,Approved
109115,53,81049,310,47006,13,0.59,0,Self-Employed,Single,Bachelors,Family,Tier3,Silver,02/05/2024,Approved
109116,44,126762,515,7276,29,0.4,1,Salaried,Married,Masters,Rented,Tier1,Gold,26/10/2025,Approved
109117,34,148273,620,19372,,0.35,3,Self-Employed,Single,Masters,Owned,Tier3,Silver,27/01/2024,Rejected
109118,56,144466,759,24161,13,0.06,3,Self-Employed,Married,Masters,Owned,Tier1,Silver,24/02/2025,Rejected
109119,25,192570,825,9168,28,0.06,7,Self-Employed,Single,Masters,,Tier1,Silver,10/08/2024,Approved
109120,31,144053,459,34633,25,0.46,6,Self-Employed,Divorced,Bachelors,Family,Tier2,Platinum,24/06/2025,Rejected
109121,44,184892,763,25966,2,0.1,1,Business,Married,Masters,Rented,Tier2,Silver,30/03/2025,Approved
109122,51,196387,821,43368,24,0.53,3,Self-Employed,Single,,Family,Tier3,Silver,02/08/2025,Approved
109123,33,120018,572,5915,26,0.45,6,Salaried,Married,Bachelors,Family,Tier2,Platinum,07/05/2025,Approved
109124,36,57795,540,40009,15,0.35,7,Self-Employed,Married,Bachelors,Family,Tier3,Platinum,08/04/2024,Rejected
109125,44,138812,466,49921,10,0.51,0,Business,Single,Masters,Family,Tier3,Silver,18/01/2024,Approved
109126,33,110411,626,40903,28,0.7,6,Self-Employed,Divorced,Masters,Rented,Tier3,Silver,05/07/2025,Approved
109127,44,64191,828,17197,23,0.21,7,Salaried,Married,Bachelors,Family,Tier3,Silver,18/02/2024,Approved
109128,46,37453,572,30011,28,0.41,2,Business,Single,Masters,Owned,Tier1,Gold,28/03/2025,Approved
109129,22,145848,675,18938,33,0.6,1,Self-Employed,Married,Masters,Owned,Tier1,Gold,02/02/2024,Approved
109130,36,139165,,5047,10,0.06,2,Salaried,Divorced,Masters,Rented,Tier2,Gold,02/06/2025,Approved
109131,58,74993,633,17515,19,0.18,5,Salaried,Divorced,Bachelors,Family,Tier3,Silver,02/03/2025,Rejected
109132,21,135780,302,4679,19,0.39,3,Salaried,Single,Bachelors,Family,Tier1,Silver,21/11/2025,Approved
109133,31,70706,542,23737,8,0.41,4,Self-Employed,Divorced,Masters,Family,Tier1,Gold,12/11/2024,Approved
109134,55,198889,350,20460,22,0.11,3,Business,Married,Masters,Rented,Tier1,Platinum,26/03/2024,Rejected
109135,63,116434,649,30048,26,0.31,3,Self-Employed,Divorced,Bachelors,Owned,Tier3,Platinum,05/08/2024,Approved
109136,49,75799,473,13927,23,0.39,1,Business,Divorced,High School,Family,Tier1,Silver,31/03/2024,Approved
109137,57,144586,415,35289,24,0.32,7,Business,Divorced,Bachelors,Owned,Tier2,Silver,13/09/2024,Rejected
109138,37,85964,660,10933,24,0.51,2,Salaried,Married,Masters,Family,Tier3,Silver,16/04/2024,Rejected
109139,59,122379,654,34971,32,0.55,1,Salaried,Divorced,High School,Family,Tier2,Gold,31/01/2025,Approved
109140,62,134987,375,31481,30,0.35,0,Salaried,Married,Masters,Owned,Tier1,Gold,30/05/2024,Rejected
109141,48,86926,380,20775,9,0.33,2,Self-Employed,Single,Bachelors,Rented,Tier3,Gold,10/08/2025,Approved
109142,49,28801,528,15836,14,0.51,0,Business,Married,Masters,Family,Tier1,Silver,14/01/2025,Rejected
109143,63,197120,371,21105,0,0.41,7,Salaried,Married,High School,Rented,Tier1,Platinum,27/09/2024,Approved
109144,23,65144,702,46078,15,0.62,0,Self-Employed,Single,Masters,Family,Tier1,Gold,07/06/2025,Approved
109145,30,119478,517,40543,20,0.36,7,Business,Divorced,Bachelors,Family,Tier2,Platinum,22/04/2024,Approved
109146,62,166220,751,24544,1,0.42,6,Business,Divorced,Bachelors,Family,Tier3,Platinum,18/04/2025,Approved
109147,34,137364,666,16953,2,0.13,6,Self-Employed,Single,,Family,Tier3,Platinum,02/09/2025,Approved
109148,32,107819,611,10395,14,0.59,1,Business,Divorced,Bachelors,Rented,Tier3,Platinum,27/08/2024,Rejected
109149,62,175933,597,5270,31,0.32,6,Self-Employed,Divorced,High School,Rented,Tier3,Platinum,20/12/2025,Approved
109150,50,178552,323,9389,26,0.52,3,Salaried,Single,Masters,Owned,Tier2,Gold,21/09/2025,Rejected
109151,52,43637,409,12717,34,0.33,5,Business,Divorced,Masters,Rented,Tier3,Platinum,30/09/2024,Rejected
109152,52,69621,351,37962,23,0.05,7,Self-Employed,Single,High School,Rented,Tier2,Silver,24/11/2025,Rejected
109153,62,72431,589,34512,7,0.31,4,Salaried,Divorced,Masters,Owned,Tier3,Gold,20/12/2025,Approved
109154,52,124937,743,22930,6,0.15,5,Salaried,Divorced,High School,Owned,Tier2,Platinum,20/12/2024,Approved
109155,46,81172,766,4262,,0.31,3,Salaried,Divorced,High School,Family,Tier1,Platinum,08/10/2025,Rejected
109156,21,50437,558,12213,29,0.26,3,Business,Divorced,High School,Owned,Tier1,Gold,26/01/2025,Approved
109157,62,164221,623,25129,9,0.18,2,,Single,High School,Rented,Tier2,Platinum,25/04/2024,Approved
109158,22,170743,637,31453,24,0.13,1,Salaried,Married,Bachelors,,Tier2,Silver,15/07/2024,Approved
109159,37,48119,721,1498,31,0.52,7,Salaried,Married,High School,Family,Tier2,Platinum,28/01/2024,Approved
109160,50,172351,558,45647,31,0.54,2,Self-Employed,Single,High School,Rented,Tier2,Gold,16/08/2024,Approved
109161,59,93835,364,17524,31,0.22,4,Business,Single,Bachelors,Family,Tier3,Gold,27/10/2025,Approved
109162,27,160875,462,19098,9,0.37,1,Salaried,Divorced,High School,Rented,Tier3,Gold,31/01/2025,Approved
109163,47,85805,463,12012,8,0.35,5,Business,Divorced,High School,Owned,Tier1,Silver,17/06/2024,Approved
109164,29,43201,338,37273,24,0.28,5,Salaried,Married,Bachelors,Owned,Tier1,Platinum,24/08/2024,Approved
109165,42,53634,619,4602,24,0.23,5,Self-Employed,Married,High School,Owned,Tier3,Gold,24/05/2024,Approved
109166,,170832,659,24059,15,0.17,3,Salaried,Single,Masters,Owned,Tier2,Silver,28/10/2024,Approved
109167,21,166898,568,42877,15,0.62,0,Business,Single,,Owned,Tier2,Silver,12/11/2024,Rejected
109168,29,111821,623,43782,29,0.59,6,Salaried,Divorced,Bachelors,Rented,Tier2,Gold,15/05/2025,Rejected
109169,40,70775,625,23888,4,0.32,3,Business,Divorced,High School,,Tier3,Gold,15/04/2024,Approved
109170,39,151546,556,29398,6,0.52,3,Business,Divorced,High School,Family,Tier3,Silver,07/01/2024,Approved
109171,56,,499,11795,12,0.37,1,Self-Employed,Married,Bachelors,Family,Tier1,Gold,29/11/2024,Rejected
109172,60,99676,737,22187,7,0.11,3,Salaried,Married,Bachelors,Family,Tier1,,27/09/2024,Approved
109173,24,31798,403,19114,32,0.58,4,Business,Single,Masters,Owned,Tier1,Silver,27/02/2025,Approved
109174,29,102160,671,12620,9,0.19,7,Self-Employed,Married,Masters,Family,Tier3,Platinum,30/03/2025,Approved
109175,61,102751,463,6976,19,0.51,7,Business,Divorced,Masters,Family,Tier3,Gold,05/02/2024,Rejected
109176,42,65888,412,30232,31,0.39,6,Self-Employed,Single,Masters,Rented,Tier3,Silver,06/04/2024,Approved
109177,38,74047,848,14284,28,0.5,3,,,Bachelors,Rented,Tier2,Gold,21/06/2024,Rejected
109178,32,134640,405,40796,0,0.36,0,Salaried,Divorced,Masters,Owned,Tier1,Gold,04/07/2024,Approved
109179,62,127614,663,37486,26,0.51,1,Salaried,Single,Masters,Rented,Tier1,Platinum,02/03/2025,Rejected
109180,63,70955,320,47022,19,0.07,5,Salaried,Married,Bachelors,Owned,Tier1,Gold,29/03/2025,Approved
109181,59,158054,428,40856,13,0.08,4,Salaried,Single,High School,Family,Tier2,Gold,27/05/2025,Rejected
109182,,189936,782,35392,14,0.63,5,Salaried,Single,High School,Family,Tier3,,10/07/2024,Approved
109183,26,146298,498,35574,5,0.54,1,Business,Married,High School,Owned,Tier1,Silver,05/11/2025,Approved
109184,39,110490,820,27030,1,0.59,7,Business,Divorced,High School,Family,Tier1,Gold,05/06/2025,Rejected
109185,27,64265,719,9545,28,0.35,0,Self-Employed,Married,High School,Owned,Tier2,Gold,15/01/2024,Approved
109186,36,71313,525,36701,31,0.35,2,Salaried,Divorced,Bachelors,Rented,Tier1,Silver,12/01/2024,Approved
109187,25,69350,508,34708,4,0.4,7,Salaried,Single,Masters,Rented,Tier2,Gold,01/02/2024,Rejected
109188,36,171450,544,8787,21,0.21,4,Business,Divorced,Masters,Family,Tier1,Gold,03/08/2025,Approved
109189,21,134168,587,4945,27,0.53,7,Self-Employed,Divorced,Masters,Rented,Tier2,Gold,20/01/2025,Approved
109190,57,52924,365,24442,31,0.59,0,Self-Employed,Single,High School,Owned,Tier3,Platinum,10/02/2024,Approved
109191,59,107593,452,29718,28,0.64,5,Self-Employed,Married,,Rented,Tier2,Silver,24/10/2024,Approved
109192,39,142490,790,9421,2,0.39,2,Salaried,Single,High School,Family,Tier3,Silver,24/01/2025,Approved
109193,57,32312,734,12674,30,0.32,7,Salaried,Divorced,Bachelors,Family,Tier1,Silver,02/06/2024,Approved
109194,37,55353,517,31596,12,0.59,5,Self-Employed,Married,Bachelors,Owned,Tier3,Platinum,18/04/2025,Approved
109195,46,138744,728,22241,5,0.54,0,Salaried,Married,High School,Rented,Tier1,Silver,29/12/2025,Approved
109196,42,41192,801,,20,0.61,7,,Single,Bachelors,Rented,Tier1,Silver,25/02/2025,Approved
109197,28,173522,520,8738,13,0.48,2,Salaried,Single,High School,Owned,Tier3,Silver,29/09/2024,Approved
109198,53,161504,,4772,24,0.62,2,Salaried,Divorced,Masters,Owned,Tier1,Gold,28/11/2025,Approved
109199,22,121548,579,13365,6,0.11,7,Self-Employed,Married,Bachelors,Owned,Tier1,Platinum,20/03/2024,Approved
109200,50,123991,391,11798,21,0.49,1,Self-Employed,Married,Bachelors,Family,Tier3,Gold,21/06/2024,Rejected
109201,40,103711,823,40855,31,0.11,6,Business,Single,Masters,Family,Tier1,Silver,31/12/2024,Approved
109202,38,166367,438,16775,31,0.54,3,Salaried,Single,Masters,Owned,Tier3,Gold,04/08/2024,Rejected
109203,63,31774,322,2984,29,0.46,7,Salaried,Divorced,Bachelors,Rented,Tier3,Silver,30/08/2025,Approved
109204,30,140107,716,45055,16,0.06,3,Salaried,Divorced,Masters,Owned,Tier1,Gold,01/06/2024,Approved
109205,44,168262,647,34820,20,0.44,0,Business,Married,Masters,Owned,Tier2,Gold,14/10/2024,Approved
109206,24,,536,39022,25,0.15,2,Business,Single,Bachelors,Owned,Tier3,Platinum,08/05/2025,Approved
109207,57,97427,482,1350,2,0.14,3,Business,Divorced,High School,Owned,Tier1,Silver,01/08/2024,Rejected
109208,24,112513,807,1912,16,0.15,0,Business,Married,Bachelors,Family,Tier1,Platinum,17/08/2025,Approved
109209,33,89014,497,38213,5,0.36,0,Salaried,Divorced,Bachelors,Family,Tier2,Silver,12/10/2025,Rejected
109210,45,80256,422,11715,20,0.13,4,Salaried,Married,High School,Rented,Tier3,Silver,24/12/2025,Approved
109211,33,123743,845,34059,12,0.13,1,Salaried,,Masters,Family,Tier2,Silver,06/03/2025,Approved
109212,38,116190,680,26788,8,0.22,1,Business,Single,Bachelors,Owned,Tier3,Gold,01/12/2024,Rejected
109213,44,76715,814,16778,4,0.05,7,Self-Employed,Married,Masters,Owned,Tier1,Platinum,07/05/2025,Approved
109214,22,32466,305,16223,6,0.23,5,Self-Employed,Single,Masters,Owned,Tier3,Silver,14/09/2025,Approved
109215,53,42637,603,34235,30,0.45,6,Salaried,Single,High School,Rented,Tier1,Silver,07/10/2025,Approved
109216,39,155424,491,4277,3,0.44,2,Self-Employed,,Bachelors,Family,Tier1,Gold,26/12/2024,Approved
109217,29,93745,675,15641,12,0.68,3,Business,Divorced,High School,Owned,Tier2,Silver,01/03/2024,Approved
109218,48,61317,824,12391,,0.13,7,Business,Divorced,High School,Owned,Tier1,Silver,26/03/2025,Approved
109219,55,159150,335,23976,12,0.61,2,Salaried,Married,High School,Owned,Tier2,Gold,27/07/2025,Rejected
109220,59,183371,369,21709,25,0.3,3,Self-Employed,Married,Bachelors,Rented,Tier3,Gold,07/09/2024,Rejected
109221,30,28543,588,,18,0.3,3,Salaried,Single,Bachelors,Family,Tier3,Gold,27/12/2024,Rejected
109222,21,147790,404,38656,0,0.28,3,Business,Married,High School,Rented,Tier1,Platinum,02/04/2025,Approved
109223,62,76052,612,48777,12,0.13,5,Self-Employed,Married,Bachelors,Family,Tier2,Platinum,14/10/2024,Approved
109224,41,47064,354,12655,24,0.36,3,Business,Married,Bachelors,Owned,Tier2,Platinum,31/07/2024,Approved
109225,29,97287,406,14111,19,0.56,3,Self-Employed,Single,Masters,Rented,Tier1,Silver,26/06/2025,Rejected
109226,35,105442,606,27269,22,0.62,4,Salaried,Single,Masters,Rented,Tier2,Platinum,16/07/2024,Rejected
109227,55,145550,335,19778,23,0.68,4,Business,Single,High School,Rented,Tier3,Silver,19/05/2025,Approved
109228,25,39425,432,44017,29,0.56,3,Salaried,Single,High School,Family,Tier2,Platinum,18/04/2024,Approved
109229,61,76481,324,25662,33,0.46,5,Business,Married,Masters,Rented,Tier3,Silver,11/06/2024,Approved
109230,42,102347,336,28168,9,0.37,0,Self-Employed,Single,Masters,Rented,Tier2,Silver,08/06/2025,Approved
109231,61,97317,,47418,0,0.62,0,Self-Employed,Married,Masters,Owned,Tier3,Gold,09/11/2025,Rejected
109232,43,75530,334,40626,11,0.53,7,Business,Single,Bachelors,Rented,Tier1,Platinum,27/11/2024,Approved
109233,27,106099,662,1003,28,0.15,1,Business,Married,Masters,Owned,Tier3,Gold,10/05/2024,Rejected
109234,43,50888,717,39708,10,0.49,3,Business,Divorced,High School,Owned,Tier3,Silver,17/09/2025,Rejected
109235,64,183563,729,41816,16,0.33,0,Self-Employed,Single,Masters,Rented,Tier3,Silver,24/05/2024,Approved
109236,45,188424,817,44908,19,0.44,1,Salaried,Married,Masters,Owned,Tier1,Platinum,23/07/2025,Approved
109237,47,177748,766,45817,5,0.63,7,Salaried,Married,Masters,Family,Tier1,Silver,14/04/2025,Approved
109238,61,90836,498,48376,19,0.47,6,Business,Single,High School,Family,Tier2,Platinum,28/10/2024,Approved
109239,26,193535,845,43434,9,0.66,0,Salaried,Single,High School,Family,Tier1,Platinum,16/02/2025,Approved
109240,54,135478,510,10322,9,0.61,7,Salaried,Married,High School,Owned,Tier3,Platinum,25/08/2025,Approved
109241,29,73990,800,26977,30,0.13,1,Salaried,Divorced,High School,Family,Tier3,Gold,08/03/2024,Approved
109242,53,111544,540,14223,25,0.06,2,Salaried,Single,Masters,Family,Tier1,Platinum,05/05/2025,Approved
109243,26,88627,469,15166,16,0.3,7,Self-Employed,Divorced,High School,Owned,Tier2,Platinum,23/09/2024,Approved
109244,57,176293,593,19134,13,0.61,7,Self-Employed,Married,Masters,Rented,Tier3,Platinum,18/12/2024,Rejected
109245,51,153345,614,33769,4,0.2,0,Self-Employed,Married,Masters,Owned,Tier3,Platinum,11/06/2024,Rejected
109246,54,97843,426,10336,2,0.5,3,Business,Divorced,Bachelors,Owned,Tier3,Platinum,29/10/2025,Approved
109247,61,54251,767,27214,19,0.36,6,Business,Single,High School,Rented,Tier2,Gold,16/08/2025,Approved
109248,49,99418,666,42108,14,0.53,3,Self-Employed,,High School,Family,Tier1,Platinum,02/08/2024,Approved
109249,34,77620,320,32667,2,0.16,4,Salaried,Single,Bachelors,Family,Tier3,Silver,16/01/2024,Rejected
109250,56,35040,615,21631,2,0.21,2,Self-Employed,Single,Masters,Owned,Tier3,Silver,27/03/2024,Approved
109251,56,162041,389,25116,22,0.21,2,Salaried,Divorced,High School,Family,Tier1,Platinum,16/04/2025,Rejected
